"NutsID","region_name","NUTS_level","l.year","l.value","ltn.type_labour"
"16I050902","Carvalhal","5","2019","29","Holder"
"16I050902","Carvalhal","5","2019","17","Spouse"
"16I050902","Carvalhal","5","2019","12","Other family members"
"16I050902","Carvalhal","5","2019","3","Non-family labour force"
"16I050902","Carvalhal","5","2019","0","Regular"
"16I050902","Carvalhal","5","2019","2","Non-regular"
"16I050902","Carvalhal","5","2019","1","Workers not hired by the holder"
"16I050903","Castelo","5","2019","50","Total labour force in agriculture"
"16I050903","Castelo","5","2019","39","Family labour force"
"16I050903","Castelo","5","2019","21","Holder"
"16I050903","Castelo","5","2019","13","Spouse"
"16I050903","Castelo","5","2019","5","Other family members"
"16I050903","Castelo","5","2019","11","Non-family labour force"
"16I050903","Castelo","5","2019","5","Regular"
"16I050903","Castelo","5","2019","6","Non-regular"
"16I050903","Castelo","5","2019","0","Workers not hired by the holder"
"16I050911","Pedrógão Pequeno","5","2019","82","Total labour force in agriculture"
"16I050911","Pedrógão Pequeno","5","2019","80","Family labour force"
"16I050911","Pedrógão Pequeno","5","2019","45","Holder"
"16I050911","Pedrógão Pequeno","5","2019","29","Spouse"
"16I050911","Pedrógão Pequeno","5","2019","7","Other family members"
"16I050911","Pedrógão Pequeno","5","2019","2","Non-family labour force"
"16I050911","Pedrógão Pequeno","5","2019","0","Regular"
"16I050911","Pedrógão Pequeno","5","2019","1","Non-regular"
"16I050911","Pedrógão Pequeno","5","2019","1","Workers not hired by the holder"
"16I050912","Sertã","5","2019","181","Total labour force in agriculture"
"16I050912","Sertã","5","2019","158","Family labour force"
"16I050912","Sertã","5","2019","88","Holder"
"16I050912","Sertã","5","2019","50","Spouse"
"16I050912","Sertã","5","2019","20","Other family members"
"16I050912","Sertã","5","2019","23","Non-family labour force"
"16I050912","Sertã","5","2019","17","Regular"
"16I050912","Sertã","5","2019","5","Non-regular"
"16I050912","Sertã","5","2019","1","Workers not hired by the holder"
"16I050913","Troviscal","5","2019","197","Total labour force in agriculture"
"16I050913","Troviscal","5","2019","191","Family labour force"
"16I050913","Troviscal","5","2019","101","Holder"
"16I050913","Troviscal","5","2019","64","Spouse"
"16I050913","Troviscal","5","2019","27","Other family members"
"16I050913","Troviscal","5","2019","6","Non-family labour force"
"16I050913","Troviscal","5","2019","0","Regular"
"16I050913","Troviscal","5","2019","6","Non-regular"
"16I050913","Troviscal","5","2019","1","Workers not hired by the holder"
"16I050915","União das freguesias de Cernache do Bonjardim, Nesperal e Palhais","5","2019","169","Total labour force in agriculture"
"16I050915","União das freguesias de Cernache do Bonjardim, Nesperal e Palhais","5","2019","153","Family labour force"
"16I050915","União das freguesias de Cernache do Bonjardim, Nesperal e Palhais","5","2019","75","Holder"
"16I050915","União das freguesias de Cernache do Bonjardim, Nesperal e Palhais","5","2019","48","Spouse"
"16I050915","União das freguesias de Cernache do Bonjardim, Nesperal e Palhais","5","2019","29","Other family members"
"16I050915","União das freguesias de Cernache do Bonjardim, Nesperal e Palhais","5","2019","16","Non-family labour force"
"16I050915","União das freguesias de Cernache do Bonjardim, Nesperal e Palhais","5","2019","11","Regular"
"16I050915","União das freguesias de Cernache do Bonjardim, Nesperal e Palhais","5","2019","2","Non-regular"
"16I050915","União das freguesias de Cernache do Bonjardim, Nesperal e Palhais","5","2019","3","Workers not hired by the holder"
"16I050916","União das freguesias de Cumeada e Marmeleiro","5","2019","73","Total labour force in agriculture"
"16I050916","União das freguesias de Cumeada e Marmeleiro","5","2019","70","Family labour force"
"16I050916","União das freguesias de Cumeada e Marmeleiro","5","2019","37","Holder"
"16I050916","União das freguesias de Cumeada e Marmeleiro","5","2019","23","Spouse"
"16I050916","União das freguesias de Cumeada e Marmeleiro","5","2019","11","Other family members"
"16I050916","União das freguesias de Cumeada e Marmeleiro","5","2019","2","Non-family labour force"
"16I050916","União das freguesias de Cumeada e Marmeleiro","5","2019","0","Regular"
"16I050916","União das freguesias de Cumeada e Marmeleiro","5","2019","1","Non-regular"
"16I050916","União das freguesias de Cumeada e Marmeleiro","5","2019","1","Workers not hired by the holder"
"16I050917","União das freguesias de Ermida e Figueiredo","5","2019","72","Total labour force in agriculture"
"16I050917","União das freguesias de Ermida e Figueiredo","5","2019","72","Family labour force"
"16I050917","União das freguesias de Ermida e Figueiredo","5","2019","40","Holder"
"16I050917","União das freguesias de Ermida e Figueiredo","5","2019","30","Spouse"
"16I050917","União das freguesias de Ermida e Figueiredo","5","2019","2","Other family members"
"16I050917","União das freguesias de Ermida e Figueiredo","5","2019","0","Non-family labour force"
"16I050917","União das freguesias de Ermida e Figueiredo","5","2019","0","Regular"
"16I050917","União das freguesias de Ermida e Figueiredo","5","2019","0","Non-regular"
"16I050917","União das freguesias de Ermida e Figueiredo","5","2019","0","Workers not hired by the holder"
"16I050914","Várzea dos Cavaleiros","5","2019","76","Total labour force in agriculture"
"16I050914","Várzea dos Cavaleiros","5","2019","70","Family labour force"
"16I050914","Várzea dos Cavaleiros","5","2019","35","Holder"
"16I050914","Várzea dos Cavaleiros","5","2019","24","Spouse"
"16I050914","Várzea dos Cavaleiros","5","2019","12","Other family members"
"16I050914","Várzea dos Cavaleiros","5","2019","5","Non-family labour force"
"16I050914","Várzea dos Cavaleiros","5","2019","4","Regular"
"16I050914","Várzea dos Cavaleiros","5","2019","1","Non-regular"
"16I050914","Várzea dos Cavaleiros","5","2019","0","Workers not hired by the holder"
"16I141802","Asseiceira","5","2019","132","Total labour force in agriculture"
"16I141802","Asseiceira","5","2019","28","Family labour force"
"16I141802","Asseiceira","5","2019","18","Holder"
"16I141802","Asseiceira","5","2019","7","Spouse"
"16I141802","Asseiceira","5","2019","4","Other family members"
"16I141802","Asseiceira","5","2019","104","Non-family labour force"
"16I141802","Asseiceira","5","2019","99","Regular"
"16I141802","Asseiceira","5","2019","2","Non-regular"
"16I141802","Asseiceira","5","2019","2","Workers not hired by the holder"
"16I141804","Carregueiros","5","2019","31","Total labour force in agriculture"
"16I141804","Carregueiros","5","2019","29","Family labour force"
"16I141804","Carregueiros","5","2019","17","Holder"
"16I141804","Carregueiros","5","2019","9","Spouse"
"16I141804","Carregueiros","5","2019","2","Other family members"
"16I141804","Carregueiros","5","2019","2","Non-family labour force"
"16I141804","Carregueiros","5","2019","0","Regular"
"16I141804","Carregueiros","5","2019","2","Non-regular"
"16I141804","Carregueiros","5","2019","1","Workers not hired by the holder"
"16I141808","Olalhas","5","2019","49","Total labour force in agriculture"
"16I141808","Olalhas","5","2019","41","Family labour force"
"16I141808","Olalhas","5","2019","21","Holder"
"16I141808","Olalhas","5","2019","14","Spouse"
"16I141808","Olalhas","5","2019","7","Other family members"
"16I141808","Olalhas","5","2019","8","Non-family labour force"
"16I141808","Olalhas","5","2019","4","Regular"
"16I141808","Olalhas","5","2019","4","Non-regular"
"16I141808","Olalhas","5","2019","0","Workers not hired by the holder"
"16I141809","Paialvo","5","2019","140","Total labour force in agriculture"
"16I141809","Paialvo","5","2019","101","Family labour force"
"16I141809","Paialvo","5","2019","54","Holder"
"16I141809","Paialvo","5","2019","31","Spouse"
"16I141809","Paialvo","5","2019","17","Other family members"
"16I141809","Paialvo","5","2019","39","Non-family labour force"
"16I141809","Paialvo","5","2019","27","Regular"
"16I141809","Paialvo","5","2019","10","Non-regular"
"16I141809","Paialvo","5","2019","1","Workers not hired by the holder"
"16I141814","Sabacheira","5","2019","47","Total labour force in agriculture"
"16I141814","Sabacheira","5","2019","44","Family labour force"
"16I141814","Sabacheira","5","2019","24","Holder"
"16I141814","Sabacheira","5","2019","15","Spouse"
"16I141814","Sabacheira","5","2019","5","Other family members"
"16I141814","Sabacheira","5","2019","3","Non-family labour force"
"16I141814","Sabacheira","5","2019","3","Regular"
"16I141814","Sabacheira","5","2019","0","Non-regular"
"16I141814","Sabacheira","5","2019","0","Workers not hired by the holder"
"16I141813","São Pedro de Tomar","5","2019","87","Total labour force in agriculture"
"16I141813","São Pedro de Tomar","5","2019","65","Family labour force"
"16I141813","São Pedro de Tomar","5","2019","32","Holder"
"16I141813","São Pedro de Tomar","5","2019","19","Spouse"
"16I141813","São Pedro de Tomar","5","2019","14","Other family members"
"16I141813","São Pedro de Tomar","5","2019","22","Non-family labour force"
"16I141813","São Pedro de Tomar","5","2019","20","Regular"
"16I141813","São Pedro de Tomar","5","2019","2","Non-regular"
"16I141813","São Pedro de Tomar","5","2019","0","Workers not hired by the holder"
"16I141817","União das freguesias de Além da Ribeira e Pedreira","5","2019","34","Total labour force in agriculture"
"16I141817","União das freguesias de Além da Ribeira e Pedreira","5","2019","32","Family labour force"
"16I141817","União das freguesias de Além da Ribeira e Pedreira","5","2019","17","Holder"
"16I141817","União das freguesias de Além da Ribeira e Pedreira","5","2019","10","Spouse"
"16I141817","União das freguesias de Além da Ribeira e Pedreira","5","2019","5","Other family members"
"16I141817","União das freguesias de Além da Ribeira e Pedreira","5","2019","3","Non-family labour force"
"16I141817","União das freguesias de Além da Ribeira e Pedreira","5","2019","1","Regular"
"16I141817","União das freguesias de Além da Ribeira e Pedreira","5","2019","1","Non-regular"
"16I141817","União das freguesias de Além da Ribeira e Pedreira","5","2019","0","Workers not hired by the holder"
"16I141818","União das freguesias de Casais e Alviobeira","5","2019","81","Total labour force in agriculture"
"16I141818","União das freguesias de Casais e Alviobeira","5","2019","64","Family labour force"
"16I141818","União das freguesias de Casais e Alviobeira","5","2019","34","Holder"
"16I141818","União das freguesias de Casais e Alviobeira","5","2019","21","Spouse"
"16I141818","União das freguesias de Casais e Alviobeira","5","2019","10","Other family members"
"16I141818","União das freguesias de Casais e Alviobeira","5","2019","17","Non-family labour force"
"16I141818","União das freguesias de Casais e Alviobeira","5","2019","14","Regular"
"16I141818","União das freguesias de Casais e Alviobeira","5","2019","3","Non-regular"
"16I141818","União das freguesias de Casais e Alviobeira","5","2019","0","Workers not hired by the holder"
"16I141819","União das freguesias de Madalena e Beselga","5","2019","209","Total labour force in agriculture"
"16I141819","União das freguesias de Madalena e Beselga","5","2019","155","Family labour force"
"16I141819","União das freguesias de Madalena e Beselga","5","2019","81","Holder"
"16I141819","União das freguesias de Madalena e Beselga","5","2019","40","Spouse"
"16I141819","União das freguesias de Madalena e Beselga","5","2019","34","Other family members"
"16I141819","União das freguesias de Madalena e Beselga","5","2019","54","Non-family labour force"
"16I141819","União das freguesias de Madalena e Beselga","5","2019","41","Regular"
"16I141819","União das freguesias de Madalena e Beselga","5","2019","9","Non-regular"
"16I141819","União das freguesias de Madalena e Beselga","5","2019","4","Workers not hired by the holder"
"16I141820","União das freguesias de Serra e Junceira","5","2019","151","Total labour force in agriculture"
"16I141820","União das freguesias de Serra e Junceira","5","2019","91","Family labour force"
"16I141820","União das freguesias de Serra e Junceira","5","2019","50","Holder"
"16I141820","União das freguesias de Serra e Junceira","5","2019","22","Spouse"
"16I141820","União das freguesias de Serra e Junceira","5","2019","19","Other family members"
"16I141820","União das freguesias de Serra e Junceira","5","2019","60","Non-family labour force"
"16I141820","União das freguesias de Serra e Junceira","5","2019","52","Regular"
"16I141820","União das freguesias de Serra e Junceira","5","2019","6","Non-regular"
"16I141820","União das freguesias de Serra e Junceira","5","2019","2","Workers not hired by the holder"
"16I141821","União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais","5","2019","108","Total labour force in agriculture"
"16I141821","União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais","5","2019","93","Family labour force"
"16I141821","União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais","5","2019","51","Holder"
"16I141821","União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais","5","2019","26","Spouse"
"16I141821","União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais","5","2019","15","Other family members"
"16I141821","União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais","5","2019","15","Non-family labour force"
"16I141821","União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais","5","2019","9","Regular"
"16I141821","União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais","5","2019","6","Non-regular"
"16I141821","União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais","5","2019","0","Workers not hired by the holder"
"16I141902","Assentiz","5","2019","114","Total labour force in agriculture"
"16I141902","Assentiz","5","2019","83","Family labour force"
"16I141902","Assentiz","5","2019","44","Holder"
"16I141902","Assentiz","5","2019","24","Spouse"
"16I141902","Assentiz","5","2019","15","Other family members"
"16I141902","Assentiz","5","2019","31","Non-family labour force"
"16I141902","Assentiz","5","2019","22","Regular"
"16I141902","Assentiz","5","2019","7","Non-regular"
"16I141902","Assentiz","5","2019","2","Workers not hired by the holder"
"16I141904","Chancelaria","5","2019","203","Total labour force in agriculture"
"16I141904","Chancelaria","5","2019","178","Family labour force"
"16I141904","Chancelaria","5","2019","108","Holder"
"16I141904","Chancelaria","5","2019","49","Spouse"
"16I141904","Chancelaria","5","2019","22","Other family members"
"16I141904","Chancelaria","5","2019","25","Non-family labour force"
"16I141904","Chancelaria","5","2019","7","Regular"
"16I141904","Chancelaria","5","2019","17","Non-regular"
"16I141904","Chancelaria","5","2019","1","Workers not hired by the holder"
"16I141917","Meia Via","5","2019","14","Total labour force in agriculture"
"16I141917","Meia Via","5","2019","5","Family labour force"
"16I141917","Meia Via","5","2019","3","Holder"
"16I141917","Meia Via","5","2019","2","Spouse"
"16I141917","Meia Via","5","2019","1","Other family members"
"16I141917","Meia Via","5","2019","9","Non-family labour force"
"16I141917","Meia Via","5","2019","9","Regular"
"16I141917","Meia Via","5","2019","0","Non-regular"
"16I141917","Meia Via","5","2019","0","Workers not hired by the holder"
"16I141909","Pedrógão","5","2019","113","Total labour force in agriculture"
"16I141909","Pedrógão","5","2019","97","Family labour force"
"16I141909","Pedrógão","5","2019","62","Holder"
"16I141909","Pedrógão","5","2019","19","Spouse"
"16I141909","Pedrógão","5","2019","16","Other family members"
"16I141909","Pedrógão","5","2019","16","Non-family labour force"
"16I141909","Pedrógão","5","2019","9","Regular"
"16I141909","Pedrógão","5","2019","6","Non-regular"
"16I141909","Pedrógão","5","2019","1","Workers not hired by the holder"
"16I141910","Riachos","5","2019","53","Total labour force in agriculture"
"16I141910","Riachos","5","2019","35","Family labour force"
"16I141910","Riachos","5","2019","22","Holder"
"16I141910","Riachos","5","2019","9","Spouse"
"16I141910","Riachos","5","2019","4","Other family members"
"16I141910","Riachos","5","2019","18","Non-family labour force"
"16I141910","Riachos","5","2019","14","Regular"
"16I141910","Riachos","5","2019","3","Non-regular"
"16I141910","Riachos","5","2019","1","Workers not hired by the holder"
"16I141918","União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel","5","2019","182","Total labour force in agriculture"
"16I141918","União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel","5","2019","152","Family labour force"
"16I141918","União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel","5","2019","91","Holder"
"16I141918","União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel","5","2019","40","Spouse"
"16I141918","União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel","5","2019","21","Other family members"
"16I141918","União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel","5","2019","30","Non-family labour force"
"16I141918","União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel","5","2019","12","Regular"
"16I141918","União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel","5","2019","15","Non-regular"
"16I141918","União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel","5","2019","3","Workers not hired by the holder"
"16I141919","União das freguesias de Olaia e Paço","5","2019","157","Total labour force in agriculture"
"16I141919","União das freguesias de Olaia e Paço","5","2019","85","Family labour force"
"16I141919","União das freguesias de Olaia e Paço","5","2019","52","Holder"
"16I141919","União das freguesias de Olaia e Paço","5","2019","21","Spouse"
"16I141919","União das freguesias de Olaia e Paço","5","2019","12","Other family members"
"16I141919","União das freguesias de Olaia e Paço","5","2019","73","Non-family labour force"
"16I141919","União das freguesias de Olaia e Paço","5","2019","31","Regular"
"16I141919","União das freguesias de Olaia e Paço","5","2019","30","Non-regular"
"16I141919","União das freguesias de Olaia e Paço","5","2019","12","Workers not hired by the holder"
"16I141920","União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago)","5","2019","186","Total labour force in agriculture"
"16I141920","União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago)","5","2019","95","Family labour force"
"16I141920","União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago)","5","2019","58","Holder"
"16I141920","União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago)","5","2019","21","Spouse"
"16I141920","União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago)","5","2019","16","Other family members"
"16I141920","União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago)","5","2019","90","Non-family labour force"
"16I141920","União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago)","5","2019","38","Regular"
"16I141920","União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago)","5","2019","49","Non-regular"
"16I141920","União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago)","5","2019","3","Workers not hired by the holder"
"16I141921","União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca","5","2019","106","Total labour force in agriculture"
"16I141921","União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca","5","2019","92","Family labour force"
"16I141921","União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca","5","2019","58","Holder"
"16I141921","União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca","5","2019","21","Spouse"
"16I141921","União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca","5","2019","13","Other family members"
"16I141921","União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca","5","2019","13","Non-family labour force"
"16I141921","União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca","5","2019","11","Regular"
"16I141921","União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca","5","2019","1","Non-regular"
"16I141921","União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca","5","2019","1","Workers not hired by the holder"
"16I141916","Zibreira","5","2019","33","Total labour force in agriculture"
"16I141916","Zibreira","5","2019","26","Family labour force"
"16I141916","Zibreira","5","2019","15","Holder"
"16I141916","Zibreira","5","2019","5","Spouse"
"16I141916","Zibreira","5","2019","5","Other family members"
"16I141916","Zibreira","5","2019","7","Non-family labour force"
"16I141916","Zibreira","5","2019","5","Regular"
"16I141916","Zibreira","5","2019","2","Non-regular"
"16I141916","Zibreira","5","2019","0","Workers not hired by the holder"
"16I051001","Fundada","5","2019","11","Total labour force in agriculture"
"16I051001","Fundada","5","2019","11","Family labour force"
"16I051001","Fundada","5","2019","6","Holder"
"16I051001","Fundada","5","2019","3","Spouse"
"16I051001","Fundada","5","2019","2","Other family members"
"16I051001","Fundada","5","2019","0","Non-family labour force"
"16I051001","Fundada","5","2019","0","Regular"
"16I051001","Fundada","5","2019","0","Non-regular"
"16I051001","Fundada","5","2019","0","Workers not hired by the holder"
"16I051002","São João do Peso","5","2019","19","Total labour force in agriculture"
"16I051002","São João do Peso","5","2019","18","Family labour force"
"16I051002","São João do Peso","5","2019","12","Holder"
"16I051002","São João do Peso","5","2019","4","Spouse"
"16I051002","São João do Peso","5","2019","2","Other family members"
"16I051002","São João do Peso","5","2019","1","Non-family labour force"
"16I051002","São João do Peso","5","2019","0","Regular"
"16I051002","São João do Peso","5","2019","1","Non-regular"
"16I051002","São João do Peso","5","2019","0","Workers not hired by the holder"
"16I051003","Vila de Rei","5","2019","136","Total labour force in agriculture"
"16I051003","Vila de Rei","5","2019","122","Family labour force"
"16I051003","Vila de Rei","5","2019","64","Holder"
"16I051003","Vila de Rei","5","2019","36","Spouse"
"16I051003","Vila de Rei","5","2019","22","Other family members"
"16I051003","Vila de Rei","5","2019","14","Non-family labour force"
"16I051003","Vila de Rei","5","2019","12","Regular"
"16I051003","Vila de Rei","5","2019","1","Non-regular"
"16I051003","Vila de Rei","5","2019","1","Workers not hired by the holder"
"16I142001","Atalaia","5","2019","11","Total labour force in agriculture"
"16I142001","Atalaia","5","2019","8","Family labour force"
"16I142001","Atalaia","5","2019","4","Holder"
"16I142001","Atalaia","5","2019","3","Spouse"
"16I142001","Atalaia","5","2019","2","Other family members"
"16I142001","Atalaia","5","2019","3","Non-family labour force"
"16I142001","Atalaia","5","2019","2","Regular"
"16I142001","Atalaia","5","2019","1","Non-regular"
"16I142001","Atalaia","5","2019","0","Workers not hired by the holder"
"16I142002","Praia do Ribatejo","5","2019","20","Total labour force in agriculture"
"16I142002","Praia do Ribatejo","5","2019","18","Family labour force"
"16I142002","Praia do Ribatejo","5","2019","12","Holder"
"16I142002","Praia do Ribatejo","5","2019","5","Spouse"
"16I142002","Praia do Ribatejo","5","2019","1","Other family members"
"16I142002","Praia do Ribatejo","5","2019","2","Non-family labour force"
"16I142002","Praia do Ribatejo","5","2019","0","Regular"
"16I142002","Praia do Ribatejo","5","2019","1","Non-regular"
"16I142002","Praia do Ribatejo","5","2019","0","Workers not hired by the holder"
"16I142003","Tancos","5","2019","4","Total labour force in agriculture"
"16I142003","Tancos","5","2019","4","Family labour force"
"16I142003","Tancos","5","2019","2","Holder"
"16I142003","Tancos","5","2019","1","Spouse"
"16I142003","Tancos","5","2019","1","Other family members"
"16I142003","Tancos","5","2019","0","Non-family labour force"
"16I142003","Tancos","5","2019","0","Regular"
"16I142003","Tancos","5","2019","0","Non-regular"
"16I142003","Tancos","5","2019","0","Workers not hired by the holder"
"16I142006","Vila Nova da Barquinha","5","2019","17","Total labour force in agriculture"
"16I142006","Vila Nova da Barquinha","5","2019","15","Family labour force"
"16I142006","Vila Nova da Barquinha","5","2019","8","Holder"
"16I142006","Vila Nova da Barquinha","5","2019","5","Spouse"
"16I142006","Vila Nova da Barquinha","5","2019","1","Other family members"
"16I142006","Vila Nova da Barquinha","5","2019","2","Non-family labour force"
"16I142006","Vila Nova da Barquinha","5","2019","2","Regular"
"16I142006","Vila Nova da Barquinha","5","2019","0","Non-regular"
"16I142006","Vila Nova da Barquinha","5","2019","0","Workers not hired by the holder"
"16J090203","Almeida","5","2019","110","Total labour force in agriculture"
"16J090203","Almeida","5","2019","103","Family labour force"
"16J090203","Almeida","5","2019","52","Holder"
"16J090203","Almeida","5","2019","32","Spouse"
"16J090203","Almeida","5","2019","20","Other family members"
"16J090203","Almeida","5","2019","7","Non-family labour force"
"16J090203","Almeida","5","2019","5","Regular"
"16J090203","Almeida","5","2019","1","Non-regular"
"16J090203","Almeida","5","2019","0","Workers not hired by the holder"
"16J090207","Castelo Bom","5","2019","21","Total labour force in agriculture"
"16J090207","Castelo Bom","5","2019","19","Family labour force"
"16J090207","Castelo Bom","5","2019","11","Holder"
"16J090207","Castelo Bom","5","2019","5","Spouse"
"16J090207","Castelo Bom","5","2019","3","Other family members"
"16J090207","Castelo Bom","5","2019","3","Non-family labour force"
"16J090207","Castelo Bom","5","2019","1","Regular"
"16J090207","Castelo Bom","5","2019","1","Non-regular"
"16J090207","Castelo Bom","5","2019","0","Workers not hired by the holder"
"16J090209","Freineda","5","2019","30","Total labour force in agriculture"
"16J090209","Freineda","5","2019","24","Family labour force"
"16J090209","Freineda","5","2019","16","Holder"
"16J090209","Freineda","5","2019","4","Spouse"
"16J090209","Freineda","5","2019","4","Other family members"
"16J090209","Freineda","5","2019","6","Non-family labour force"
"16J090209","Freineda","5","2019","4","Regular"
"16J090209","Freineda","5","2019","2","Non-regular"
"16J090209","Freineda","5","2019","0","Workers not hired by the holder"
"16J090210","Freixo","5","2019","22","Total labour force in agriculture"
"16J090210","Freixo","5","2019","19","Family labour force"
"16J090210","Freixo","5","2019","11","Holder"
"16J090210","Freixo","5","2019","5","Spouse"
"16J090210","Freixo","5","2019","3","Other family members"
"16J090210","Freixo","5","2019","3","Non-family labour force"
"16J090210","Freixo","5","2019","1","Regular"
"16J090210","Freixo","5","2019","2","Non-regular"
"16J090210","Freixo","5","2019","0","Workers not hired by the holder"
"16J090213","Malhada Sorda","5","2019","49","Total labour force in agriculture"
"16J090213","Malhada Sorda","5","2019","35","Family labour force"
"16J090213","Malhada Sorda","5","2019","23","Holder"
"16J090213","Malhada Sorda","5","2019","7","Spouse"
"16J090213","Malhada Sorda","5","2019","5","Other family members"
"16J090213","Malhada Sorda","5","2019","14","Non-family labour force"
"16J090213","Malhada Sorda","5","2019","13","Regular"
"16J090213","Malhada Sorda","5","2019","0","Non-regular"
"16J090213","Malhada Sorda","5","2019","0","Workers not hired by the holder"
"16J090219","Nave de Haver","5","2019","27","Total labour force in agriculture"
"16J090219","Nave de Haver","5","2019","26","Family labour force"
"16J090219","Nave de Haver","5","2019","16","Holder"
"16J090219","Nave de Haver","5","2019","6","Spouse"
"16J090219","Nave de Haver","5","2019","4","Other family members"
"16J090219","Nave de Haver","5","2019","0","Non-family labour force"
"16J090219","Nave de Haver","5","2019","0","Regular"
"16J090219","Nave de Haver","5","2019","0","Non-regular"
"16J090219","Nave de Haver","5","2019","0","Workers not hired by the holder"
"16J090224","São Pedro de Rio Seco","5","2019","20","Total labour force in agriculture"
"16J090224","São Pedro de Rio Seco","5","2019","18","Family labour force"
"16J090224","São Pedro de Rio Seco","5","2019","8","Holder"
"16J090224","São Pedro de Rio Seco","5","2019","7","Spouse"
"16J090224","São Pedro de Rio Seco","5","2019","3","Other family members"
"16J090224","São Pedro de Rio Seco","5","2019","2","Non-family labour force"
"16J090224","São Pedro de Rio Seco","5","2019","1","Regular"
"16J090224","São Pedro de Rio Seco","5","2019","1","Non-regular"
"16J090224","São Pedro de Rio Seco","5","2019","0","Workers not hired by the holder"
"16J090230","União das freguesias de Amoreira, Parada e Cabreira","5","2019","70","Total labour force in agriculture"
"16J090230","União das freguesias de Amoreira, Parada e Cabreira","5","2019","66","Family labour force"
"16J090230","União das freguesias de Amoreira, Parada e Cabreira","5","2019","37","Holder"
"16J090230","União das freguesias de Amoreira, Parada e Cabreira","5","2019","19","Spouse"
"16J090230","União das freguesias de Amoreira, Parada e Cabreira","5","2019","9","Other family members"
"16J090230","União das freguesias de Amoreira, Parada e Cabreira","5","2019","4","Non-family labour force"
"16J090230","União das freguesias de Amoreira, Parada e Cabreira","5","2019","4","Regular"
"16J090230","União das freguesias de Amoreira, Parada e Cabreira","5","2019","0","Non-regular"
"16J090230","União das freguesias de Amoreira, Parada e Cabreira","5","2019","0","Workers not hired by the holder"
"16J090231","União das freguesias de Azinhal, Peva e Valverde","5","2019","76","Total labour force in agriculture"
"16J090231","União das freguesias de Azinhal, Peva e Valverde","5","2019","75","Family labour force"
"16J090231","União das freguesias de Azinhal, Peva e Valverde","5","2019","39","Holder"
"16J090231","União das freguesias de Azinhal, Peva e Valverde","5","2019","18","Spouse"
"16J090231","União das freguesias de Azinhal, Peva e Valverde","5","2019","18","Other family members"
"16J090231","União das freguesias de Azinhal, Peva e Valverde","5","2019","2","Non-family labour force"
"16J090231","União das freguesias de Azinhal, Peva e Valverde","5","2019","1","Regular"
"16J090231","União das freguesias de Azinhal, Peva e Valverde","5","2019","1","Non-regular"
"16J090231","União das freguesias de Azinhal, Peva e Valverde","5","2019","0","Workers not hired by the holder"
"16J090232","União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela","5","2019","68","Total labour force in agriculture"
"16J090232","União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela","5","2019","66","Family labour force"
"16J090232","União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela","5","2019","32","Holder"
"16J090232","União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela","5","2019","18","Spouse"
"16J090232","União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela","5","2019","17","Other family members"
